match_id,season,match_date,venue,city,team1,team2,toss_winner,toss_decision,innings1_team,innings2_team,innings1_runs,innings2_runs,match_total_runs,impact_player_era_flag,team1_batting_first_flag,team2_batting_first_flag,team1_won_toss_flag,team2_won_toss_flag,team1_chasing_flag,team2_chasing_flag,toss_decision_bat_flag,toss_decision_field_flag,team1_runs_avg_last5,team1_wickets_lost_avg_last5,team1_powerplay_avg_last5,team1_death_avg_last5,team1_runs_conceded_avg_last5,team2_runs_avg_last5,team2_wickets_lost_avg_last5,team2_powerplay_avg_last5,team2_death_avg_last5,team2_runs_conceded_avg_last5,venue_avg_runs,venue_avg_powerplay,venue_avg_death,venue_avg_wickets,venue_runs_avg_last10,venue_powerplay_avg_last10,venue_death_avg_last10,venue_wickets_avg_last10
1178400,2019,2019-04-11,sawai mansingh stadium,Jaipur,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Rajasthan Royals,Chennai Super Kings,151,155.0,306.0,0,1,0,0,1,0,1,0,1,167.6,5.0,45.4,49.2,171.6,145.8,4.6,43.0,44.6,146.0,157.25,49.5,39.857142857142854,5.571428571428571,160.6,50.4,40.5,5.0
1178401,2019,2019-04-12,eden gardens,Kolkata,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,178,180.0,358.0,0,1,0,0,1,0,1,0,1,171.0,4.8,50.6,49.0,165.2,158.6,7.2,45.2,41.6,154.4,183.2716049382716,56.77777777777778,48.851851851851855,6.0246913580246915,170.6,53.3,48.8,5.6
1178402,2019,2019-04-13,wankhede stadium,Mumbai,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,Rajasthan Royals,187,188.0,375.0,0,1,0,0,1,0,1,0,1,173.4,6.8,46.8,58.8,156.8,163.8,4.6,43.4,51.8,165.8,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,172.5,42.2,55.5,6.2
1178403,2019,2019-04-13,pca stadium,Chandigarh,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,Royal Challengers Bangalore,173,174.0,347.0,0,1,0,0,1,0,1,0,1,165.8,4.8,45.2,42.6,167.2,161.2,6.0,46.2,47.2,188.0,173.8,51.6,44.8,5.2,173.3,48.5,46.5,5.6
1178404,2019,2019-04-14,eden gardens,Kolkata,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,161,162.0,323.0,0,1,0,0,1,0,1,0,1,170.0,5.4,49.4,46.4,165.0,146.8,5.0,36.2,49.4,146.8,183.2716049382716,56.77777777777778,48.851851851851855,6.0246913580246915,177.7,51.2,53.3,5.2
1178405,2019,2019-04-14,rajiv gandhi international stadium,Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Delhi Capitals,Sunrisers Hyderabad,155,116.0,271.0,0,1,0,0,1,0,1,0,1,152.0,6.6,47.6,33.6,154.8,161.8,5.2,51.2,40.2,145.4,154.36666666666667,50.56666666666667,38.333333333333336,6.333333333333333,160.7,48.1,43.1,6.6
1178406,2019,2019-04-15,wankhede stadium,Mumbai,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,Mumbai Indians,171,172.0,343.0,0,1,0,0,1,0,1,0,1,159.8,5.4,46.8,46.0,185.2,173.4,6.2,47.8,61.4,158.2,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,182.1,45.8,54.7,5.8
1178407,2019,2019-04-16,pca stadium,Chandigarh,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,Rajasthan Royals,182,170.0,352.0,0,1,0,0,1,0,1,0,1,165.0,5.2,49.6,45.4,166.8,161.8,5.4,48.2,42.6,163.0,173.8,51.6,44.8,5.2,169.0,48.0,45.0,5.0
1178408,2019,2019-04-17,rajiv gandhi international stadium,Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,Sunrisers Hyderabad,132,137.0,269.0,0,1,0,1,0,0,1,1,0,144.2,5.0,39.2,42.6,145.6,144.8,6.2,45.4,36.2,136.8,154.36666666666667,50.56666666666667,38.333333333333336,6.333333333333333,159.1,47.9,40.1,6.7
1178409,2019,2019-04-18,arun jaitley stadium,Delhi,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,168,128.0,296.0,0,1,0,1,0,0,1,1,0,172.6,5.8,48.8,61.4,157.0,153.6,6.8,49.2,34.6,148.0,180.21621621621625,56.48648648648648,48.12162162162162,5.986486486486487,155.2,48.7,42.1,5.7
1178410,2019,2019-04-19,eden gardens,Kolkata,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Royal Challengers Bangalore,Kolkata Knight Riders,213,203.0,416.0,0,1,0,0,1,0,1,0,1,171.4,4.8,49.8,51.0,173.4,158.6,6.2,48.6,37.8,159.4,183.2716049382716,56.77777777777778,48.851851851851855,6.0246913580246915,178.7,50.8,51.5,5.4
1178411,2019,2019-04-20,sawai mansingh stadium,Jaipur,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,Rajasthan Royals,161,162.0,323.0,0,1,0,0,1,0,1,0,1,172.2,5.8,52.2,58.8,156.0,162.4,5.2,50.0,41.0,164.4,157.25,49.5,39.857142857142854,5.571428571428571,155.9,47.0,40.3,5.3
1178412,2019,2019-04-20,arun jaitley stadium,Delhi,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,Kings XI Punjab,Delhi Capitals,163,166.0,329.0,0,1,0,0,1,0,1,0,1,168.2,4.6,46.6,47.2,170.4,148.8,6.6,49.0,38.2,148.4,180.21621621621625,56.48648648648648,48.12162162162162,5.986486486486487,148.0,49.0,42.6,6.2
1178413,2019,2019-04-21,rajiv gandhi international stadium,Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,159,161.0,320.0,0,1,0,0,1,0,1,0,1,158.0,6.2,44.2,39.8,161.0,126.0,6.6,47.2,27.0,140.6,154.36666666666667,50.56666666666667,38.333333333333336,6.333333333333333,151.5,46.2,38.0,6.2
1178414,2019,2019-04-21,m.chinnaswamy stadium,Bengaluru,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,Chennai Super Kings,161,160.0,321.0,0,1,0,0,1,0,1,0,1,182.4,4.8,48.6,59.0,181.2,144.0,4.4,40.6,40.8,139.0,177.2962962962963,50.2962962962963,53.629629629629626,5.962962962962963,182.2,50.0,51.9,5.8
1178415,2019,2019-04-22,sawai mansingh stadium,Jaipur,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,Delhi Capitals,191,193.0,384.0,0,1,0,0,1,0,1,0,1,162.0,5.6,51.0,39.2,165.0,156.2,6.0,53.8,37.0,154.8,157.25,49.5,39.857142857142854,5.571428571428571,158.4,47.6,40.9,4.8
1178416,2019,2019-04-23,ma chidambaram stadium,Chennai,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,Chennai Super Kings,175,176.0,351.0,0,1,0,0,1,0,1,0,1,132.0,5.8,49.2,21.4,146.6,144.0,5.4,36.2,44.0,143.6,142.38888888888889,43.388888888888886,40.44444444444444,5.555555555555555,140.7,43.1,42.7,5.7
1178417,2019,2019-04-24,m.chinnaswamy stadium,Bengaluru,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,Kings XI Punjab,202,185.0,387.0,0,1,0,0,1,0,1,0,1,173.6,5.6,47.8,55.0,172.0,173.2,5.0,47.4,49.6,171.6,177.2962962962963,50.2962962962963,53.629629629629626,5.962962962962963,182.3,49.8,53.9,5.9
1178418,2019,2019-04-25,eden gardens,Kolkata,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,175,177.0,352.0,0,1,0,0,1,0,1,0,1,161.8,7.4,43.4,48.4,165.4,172.4,6.2,55.8,40.2,175.6,183.2716049382716,56.77777777777778,48.851851851851855,6.0246913580246915,186.9,47.5,58.5,4.7
1178419,2019,2019-04-26,ma chidambaram stadium,Chennai,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,155,109.0,264.0,0,1,0,0,1,0,1,0,1,177.2,5.4,55.4,56.4,169.2,157.0,5.6,38.0,47.0,157.0,142.38888888888889,43.388888888888886,40.44444444444444,5.555555555555555,135.1,39.5,37.0,5.3
1178420,2019,2019-04-27,sawai mansingh stadium,Jaipur,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,160,161.0,321.0,0,1,0,0,1,0,1,0,1,147.8,4.4,52.2,27.2,154.6,177.6,6.2,56.0,41.6,179.6,157.25,49.5,39.857142857142854,5.571428571428571,161.4,49.1,40.7,4.5
1178421,2019,2019-04-28,arun jaitley stadium,Delhi,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,Delhi Capitals,Royal Challengers Bangalore,187,171.0,358.0,0,1,0,1,0,0,1,1,0,164.4,5.6,55.0,41.4,163.2,184.2,4.8,53.8,62.8,178.6,180.21621621621625,56.48648648648648,48.12162162162162,5.986486486486487,151.9,51.7,41.5,6.3
1178422,2019,2019-04-28,eden gardens,Kolkata,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,232,198.0,430.0,0,1,0,0,1,0,1,0,1,175.2,6.8,44.0,56.8,178.6,168.6,4.8,54.4,53.8,151.6,183.2716049382716,56.77777777777778,48.851851851851855,6.0246913580246915,185.7,46.1,59.9,5.3
1178423,2019,2019-04-29,rajiv gandhi international stadium,Hyderabad,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,Kings XI Punjab,212,167.0,379.0,0,1,0,0,1,0,1,0,1,149.8,5.2,57.0,23.4,156.6,180.0,5.6,53.4,50.0,182.0,154.36666666666667,50.56666666666667,38.333333333333336,6.333333333333333,143.6,49.1,31.1,6.4
1178425,2019,2019-05-01,ma chidambaram stadium,Chennai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,179,99.0,278.0,0,1,0,0,1,0,1,0,1,147.8,6.4,41.2,40.4,157.8,165.8,6.0,55.4,45.0,161.8,142.38888888888889,43.388888888888886,40.44444444444444,5.555555555555555,147.4,43.1,42.9,5.4
1178427,2019,2019-05-03,pca stadium,Chandigarh,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kings XI Punjab,Kolkata Knight Riders,183,185.0,368.0,0,1,0,0,1,0,1,0,1,174.0,6.4,52.2,45.6,184.8,186.0,5.8,45.8,60.6,182.2,173.8,51.6,44.8,5.2,167.1,48.4,43.4,5.5
1178428,2019,2019-05-04,arun jaitley stadium,Delhi,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,Rajasthan Royals,Delhi Capitals,115,121.0,236.0,0,1,0,1,0,0,1,1,0,172.2,5.6,56.2,41.4,174.2,154.6,6.6,57.0,39.6,174.4,180.21621621621625,56.48648648648648,48.12162162162162,5.986486486486487,154.0,53.7,42.5,6.1
1178429,2019,2019-05-04,m.chinnaswamy stadium,Bengaluru,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,Royal Challengers Bangalore,175,178.0,353.0,0,1,0,0,1,0,1,0,1,169.0,4.4,64.4,30.8,159.0,161.8,5.8,57.4,51.8,155.2,177.2962962962963,50.2962962962963,53.629629629629626,5.962962962962963,166.3,54.6,49.2,6.0
1178430,2019,2019-05-05,pca stadium,Chandigarh,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,Chennai Super Kings,Kings XI Punjab,170,173.0,343.0,0,1,0,0,1,0,1,0,1,151.2,6.2,37.8,47.4,145.4,176.0,6.8,48.4,47.0,187.0,173.8,51.6,44.8,5.2,168.6,48.7,44.4,5.5
1178431,2019,2019-05-05,wankhede stadium,Mumbai,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,Mumbai Indians,133,134.0,267.0,0,1,0,0,1,0,1,0,1,190.8,4.8,48.4,61.8,186.4,170.8,5.2,51.2,53.2,160.4,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,180.5,49.3,55.7,6.2
1181764,2019,2019-05-07,ma chidambaram stadium,Chennai,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,131,132.0,263.0,0,1,0,1,0,0,1,1,0,158.8,6.2,38.0,50.6,152.6,163.2,4.4,47.0,46.8,152.8,142.38888888888889,43.388888888888886,40.44444444444444,5.555555555555555,141.0,44.3,38.1,5.5
1181766,2019,2019-05-08,dr. y.s. rajasekhara reddy aca-vdca cricket stadium,Visakhapatnam,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,162,165.0,327.0,0,1,0,0,1,0,1,0,1,176.6,5.0,61.2,37.2,168.2,153.2,5.8,56.6,35.4,163.8,156.25,48.0,49.5,7.25,156.25,48.0,49.5,7.25
1181767,2019,2019-05-10,dr. y.s. rajasekhara reddy aca-vdca cricket stadium,Visakhapatnam,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Delhi Capitals,Chennai Super Kings,147,151.0,298.0,0,1,0,0,1,0,1,0,1,153.0,6.4,55.6,38.6,163.6,153.0,5.4,38.0,45.0,146.8,156.25,48.0,49.5,7.25,156.25,48.0,49.5,7.25
1181768,2019,2019-05-12,rajiv gandhi international stadium,Hyderabad,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,Chennai Super Kings,149,148.0,297.0,0,1,0,1,0,0,1,1,0,156.0,4.2,44.4,38.8,153.4,148.0,5.4,36.6,43.2,141.2,154.36666666666667,50.56666666666667,38.333333333333336,6.333333333333333,147.1,52.3,31.4,6.6
1216492,2020,2020-09-19,sheikh zayed stadium,Abu Dhabi,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,162,166.0,328.0,0,1,0,0,1,0,1,0,1,153.6,4.8,44.2,38.4,150.6,155.8,4.8,39.2,51.0,140.0,156.97619047619048,45.0,43.523809523809526,5.238095238095238,156.97619047619048,45.0,43.523809523809526,5.238095238095238
1216494,2020,2020-10-21,sheikh zayed stadium,Abu Dhabi,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Kolkata Knight Riders,Royal Challengers Bangalore,84,85.0,169.0,0,1,0,1,0,0,1,1,0,160.2,7.6,42.4,50.0,178.0,170.0,4.8,46.0,60.6,158.8,156.97619047619048,45.0,43.523809523809526,5.238095238095238,152.6,42.6,41.1,5.0
1216495,2020,2020-11-03,sharjah cricket stadium,,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,149,151.0,300.0,0,1,0,0,1,0,1,0,1,147.4,2.6,49.0,30.2,146.4,151.4,5.4,57.0,29.0,139.6,153.5,46.5,40.90909090909091,5.886363636363637,148.2,44.7,36.5,4.9
1216496,2020,2020-09-22,sharjah cricket stadium,,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Rajasthan Royals,Chennai Super Kings,216,200.0,416.0,0,1,0,0,1,0,1,0,1,161.2,6.0,51.4,40.8,162.0,153.2,5.0,41.2,45.6,152.6,153.5,46.5,40.90909090909091,5.886363636363637,153.5,46.5,40.90909090909091,5.886363636363637
1216497,2020,2020-10-24,sheikh zayed stadium,Abu Dhabi,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,194,135.0,329.0,0,1,0,0,1,0,1,0,1,135.0,7.6,34.0,41.8,149.4,171.2,5.8,47.6,49.6,159.6,156.97619047619048,45.0,43.523809523809526,5.238095238095238,137.1,38.1,35.7,4.5
1216498,2020,2020-10-24,dubai international cricket stadium,,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kings XI Punjab,Sunrisers Hyderabad,126,114.0,240.0,0,1,0,0,1,0,1,0,1,163.2,5.2,50.2,35.2,176.2,167.2,5.4,47.6,44.4,164.8,156.375,46.31944444444444,43.06944444444444,5.875,162.0,49.5,43.7,5.6
1216499,2020,2020-10-28,sheikh zayed stadium,Abu Dhabi,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,Mumbai Indians,164,166.0,330.0,0,1,0,0,1,0,1,0,1,154.8,3.8,48.2,48.2,140.0,163.8,3.2,52.6,41.2,151.2,156.97619047619048,45.0,43.523809523809526,5.238095238095238,143.7,40.5,35.7,4.7
1216500,2020,2020-10-09,sharjah cricket stadium,,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,184,138.0,322.0,0,1,0,0,1,0,1,0,1,178.6,5.4,46.2,57.4,158.2,173.8,7.6,46.2,54.6,189.6,153.5,46.5,40.90909090909091,5.886363636363637,153.5,46.5,40.90909090909091,5.886363636363637
1216501,2020,2020-10-07,sheikh zayed stadium,Abu Dhabi,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,Chennai Super Kings,167,157.0,324.0,0,1,0,1,0,0,1,1,0,161.6,6.6,47.0,47.8,167.2,167.0,4.6,44.0,52.8,179.0,156.97619047619048,45.0,43.523809523809526,5.238095238095238,157.1,42.2,47.2,5.2
1216502,2020,2020-10-31,sharjah cricket stadium,,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,120,121.0,241.0,0,1,0,0,1,0,1,0,1,148.8,4.6,49.6,38.6,150.8,158.8,5.2,50.6,41.4,148.2,153.5,46.5,40.90909090909091,5.886363636363637,154.7,44.9,44.3,4.8
1216503,2020,2020-10-01,sheikh zayed stadium,Abu Dhabi,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,Kings XI Punjab,191,143.0,334.0,0,1,0,0,1,0,1,0,1,154.4,5.4,49.0,33.6,144.8,190.4,4.6,52.6,51.0,180.4,156.97619047619048,45.0,43.523809523809526,5.238095238095238,156.97619047619048,45.0,43.523809523809526,5.238095238095238
1216504,2020,2020-09-30,dubai international cricket stadium,,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,174,137.0,311.0,0,1,0,0,1,0,1,0,1,168.2,4.8,49.2,44.2,170.4,179.0,6.4,53.6,55.4,175.8,156.375,46.31944444444444,43.06944444444444,5.875,156.375,46.31944444444444,43.06944444444444,5.875
1216505,2020,2020-11-02,sheikh zayed stadium,Abu Dhabi,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,Delhi Capitals,152,154.0,306.0,0,1,0,0,1,0,1,0,1,138.6,4.8,44.2,34.2,139.6,145.0,7.6,41.2,39.0,174.0,156.97619047619048,45.0,43.523809523809526,5.238095238095238,172.8,51.4,47.5,4.7
1216506,2020,2020-11-01,sheikh zayed stadium,Abu Dhabi,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,Chennai Super Kings,153,154.0,307.0,0,1,0,0,1,0,1,0,1,161.0,4.0,49.8,42.8,156.8,149.2,4.8,39.6,45.2,148.8,156.97619047619048,45.0,43.523809523809526,5.238095238095238,159.0,46.5,41.3,5.0
1216507,2020,2020-10-11,dubai international cricket stadium,,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Rajasthan Royals,158,163.0,321.0,0,1,0,1,0,0,1,1,0,168.6,5.2,46.8,45.6,157.8,158.2,8.2,43.6,49.6,186.4,156.375,46.31944444444444,43.06944444444444,5.875,164.7,45.5,47.2,5.5
1216508,2020,2020-09-23,sheikh zayed stadium,Abu Dhabi,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,195,146.0,341.0,0,1,0,0,1,0,1,0,1,155.0,5.8,45.4,35.6,162.0,176.8,5.2,50.8,52.2,170.6,156.97619047619048,45.0,43.523809523809526,5.238095238095238,156.97619047619048,45.0,43.523809523809526,5.238095238095238
1216509,2020,2020-10-17,sharjah cricket stadium,,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,Delhi Capitals,179,185.0,364.0,0,1,0,1,0,0,1,1,0,158.8,4.8,44.0,48.6,165.0,186.2,5.4,52.8,56.8,159.8,153.5,46.5,40.90909090909091,5.886363636363637,179.6,51.5,55.0,6.1
1216510,2020,2020-09-24,dubai international cricket stadium,,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,Royal Challengers Bangalore,206,109.0,315.0,0,1,0,0,1,0,1,0,1,174.2,6.4,54.2,42.2,187.0,155.2,5.8,59.6,44.0,148.2,156.375,46.31944444444444,43.06944444444444,5.875,156.375,46.31944444444444,43.06944444444444,5.875
1216511,2020,2020-10-06,sheikh zayed stadium,Abu Dhabi,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,Rajasthan Royals,193,136.0,329.0,0,1,0,1,0,0,1,1,0,181.0,6.2,48.8,56.2,155.4,169.6,7.4,46.0,59.0,175.2,156.97619047619048,45.0,43.523809523809526,5.238095238095238,158.3,42.6,47.5,5.2
1216513,2020,2020-10-04,dubai international cricket stadium,,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Kings XI Punjab,Chennai Super Kings,178,181.0,359.0,0,1,0,1,0,0,1,1,0,185.6,4.6,52.0,49.0,176.2,160.4,6.0,42.6,58.6,173.2,156.375,46.31944444444444,43.06944444444444,5.875,156.9,42.0,50.3,6.3
1216514,2020,2020-10-03,sheikh zayed stadium,Abu Dhabi,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bangalore,154,158.0,312.0,0,1,0,1,0,0,1,1,0,171.0,6.8,50.4,53.8,175.6,136.6,7.0,53.6,30.8,152.4,156.97619047619048,45.0,43.523809523809526,5.238095238095238,159.9,42.6,46.6,5.8
1216515,2020,2020-10-03,sharjah cricket stadium,,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,228,210.0,438.0,0,1,0,0,1,0,1,0,1,151.0,6.4,42.4,44.6,144.2,156.6,5.6,47.6,40.0,158.2,153.5,46.5,40.90909090909091,5.886363636363637,153.5,46.5,40.90909090909091,5.886363636363637
1216516,2020,2020-10-02,dubai international cricket stadium,,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Chennai Super Kings,164,157.0,321.0,0,1,0,1,0,0,1,1,0,158.8,6.6,46.4,46.2,159.6,159.2,5.8,43.8,49.4,169.8,156.375,46.31944444444444,43.06944444444444,5.875,156.375,46.31944444444444,43.06944444444444,5.875
1216518,2020,2020-10-22,dubai international cricket stadium,,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals,Sunrisers Hyderabad,154,156.0,310.0,0,1,0,0,1,0,1,0,1,150.4,6.4,42.0,41.4,161.4,168.8,6.0,44.4,49.6,165.4,156.375,46.31944444444444,43.06944444444444,5.875,163.1,45.2,48.1,5.7
1216519,2020,2020-10-05,dubai international cricket stadium,,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Delhi Capitals,Royal Challengers Bangalore,196,137.0,333.0,0,1,0,0,1,0,1,0,1,172.4,6.2,44.6,55.8,163.2,134.0,6.0,50.8,29.8,145.8,156.375,46.31944444444444,43.06944444444444,5.875,161.2,42.5,50.3,5.2
1216520,2020,2020-10-26,sharjah cricket stadium,,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kolkata Knight Riders,Kings XI Punjab,149,150.0,299.0,0,1,0,0,1,0,1,0,1,140.4,6.8,30.8,44.4,145.0,152.8,5.8,50.4,33.2,162.8,153.5,46.5,40.90909090909091,5.886363636363637,157.0,45.1,47.0,5.5
1216521,2020,2020-10-23,sharjah cricket stadium,,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,Mumbai Indians,114,116.0,230.0,0,1,0,0,1,0,1,0,1,152.0,5.6,41.2,47.4,158.8,181.4,4.0,48.2,55.4,152.6,153.5,46.5,40.90909090909091,5.886363636363637,172.2,47.9,52.3,5.8
1216522,2020,2020-10-17,dubai international cricket stadium,,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bangalore,177,179.0,356.0,0,1,0,1,0,0,1,1,0,147.8,7.8,39.2,41.8,170.8,165.8,4.6,46.6,55.6,154.2,156.375,46.31944444444444,43.06944444444444,5.875,157.8,40.8,44.2,6.6
1216523,2020,2020-10-10,sheikh zayed stadium,Abu Dhabi,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Kolkata Knight Riders,Kings XI Punjab,164,162.0,326.0,0,1,0,1,0,0,1,1,0,168.4,7.2,47.6,48.8,171.8,176.4,5.4,48.4,43.8,181.6,156.97619047619048,45.0,43.523809523809526,5.238095238095238,160.8,43.6,48.3,6.0
1216524,2020,2020-10-27,dubai international cricket stadium,,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,219,131.0,350.0,0,1,0,0,1,0,1,0,1,155.2,6.0,46.8,40.8,148.4,161.4,6.0,44.6,42.2,170.8,156.375,46.31944444444444,43.06944444444444,5.875,153.2,50.7,40.5,5.2
1216525,2020,2020-10-10,dubai international cricket stadium,,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Chennai Super Kings,169,132.0,301.0,0,1,0,1,0,0,1,1,0,149.0,6.4,47.0,36.2,176.8,165.2,4.6,47.4,52.2,180.0,156.375,46.31944444444444,43.06944444444444,5.875,165.7,47.4,46.3,5.8
1216526,2020,2020-10-16,sheikh zayed stadium,Abu Dhabi,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,148,149.0,297.0,0,1,0,1,0,0,1,1,0,165.4,7.8,44.2,50.2,175.6,190.6,4.6,49.8,60.4,152.2,156.97619047619048,45.0,43.523809523809526,5.238095238095238,161.9,44.4,46.7,5.7
1216527,2020,2020-09-27,sharjah cricket stadium,,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,Rajasthan Royals,223,226.0,449.0,0,1,0,0,1,0,1,0,1,182.8,5.6,54.2,49.2,175.6,172.0,6.4,50.2,46.4,169.8,153.5,46.5,40.90909090909091,5.886363636363637,153.5,46.5,40.90909090909091,5.886363636363637
1216528,2020,2020-10-13,dubai international cricket stadium,,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,Sunrisers Hyderabad,167,147.0,314.0,0,1,0,1,0,0,1,1,0,151.6,5.0,42.0,45.6,170.6,171.8,5.2,44.0,49.4,161.4,156.375,46.31944444444444,43.06944444444444,5.875,164.7,43.9,46.1,5.4
