match_id,team,bat_runs_avg_last5,bat_balls_avg_last5,bat_fours_avg_last5,bat_sixes_avg_last5,bowl_wickets_avg_last5,bowl_runs_conceded_avg_last5,bowl_dotballs_avg_last5,xi_player_count
1136610,Kings XI Punjab,14.6,10.84,1.1,0.78,0.54,16.4,3.8600000000000003,11
1136610,Mumbai Indians,16.054545454545455,11.545454545454545,1.3818181818181818,0.8181818181818182,0.5090909090909091,13.672727272727274,4.2,11
1136611,Royal Challengers Bangalore,15.4,10.5,1.1,0.9,0.65,15.15,3.325,11
1136611,Sunrisers Hyderabad,18.577777777777776,14.555555555555555,1.6444444444444446,0.5111111111111111,0.3333333333333333,14.333333333333334,4.444444444444445,11
1136612,Chennai Super Kings,15.88,11.1,1.24,0.82,0.45999999999999996,14.940000000000001,3.54,11
1136612,Delhi Daredevils,19.825,12.7,1.6749999999999998,1.025,0.45,14.625,3.8,11
1136613,Rajasthan Royals,8.375,7.125,0.775,0.225,0.5,18.375,2.6,11
1136613,Royal Challengers Bangalore,14.8,10.440000000000001,1.4,0.66,0.44000000000000006,13.02,3.56,11
1136614,Kolkata Knight Riders,17.65,12.0,1.9749999999999999,0.825,0.625,14.3,4.775,11
1136614,Sunrisers Hyderabad,17.422222222222224,12.622222222222224,1.5555555555555556,0.6222222222222222,0.4666666666666667,19.0,3.5999999999999996,11
1136615,Delhi Daredevils,18.175,12.425,1.6,0.875,0.375,13.05,4.175,11
1136615,Mumbai Indians,16.490909090909092,11.41818181818182,1.3636363636363635,0.9090909090909091,0.509090909090909,14.563636363636363,4.036363636363636,11
1136616,Chennai Super Kings,12.955555555555556,10.022222222222222,0.9555555555555555,0.6000000000000001,0.4666666666666667,14.333333333333334,3.3333333333333335,11
1136616,Kings XI Punjab,16.22222222222222,11.555555555555555,1.2666666666666666,0.8222222222222223,0.6222222222222222,16.177777777777777,3.711111111111111,11
1136617,Chennai Super Kings,14.52,11.06,1.0,0.76,0.62,16.240000000000002,3.84,11
1136617,Sunrisers Hyderabad,17.711111111111112,12.244444444444445,1.6666666666666667,0.6666666666666666,0.4444444444444444,18.977777777777774,3.488888888888889,11
1136618,Kolkata Knight Riders,17.7,12.42,1.86,0.78,0.6799999999999999,15.580000000000002,4.62,11
1136618,Rajasthan Royals,8.911111111111111,7.288888888888888,0.7777777777777778,0.2888888888888889,0.6444444444444444,18.51111111111111,2.6888888888888887,11
1136619,Kolkata Knight Riders,15.509090909090908,10.836363636363636,1.5090909090909093,0.7454545454545454,0.6181818181818182,16.818181818181817,4.0,11
1136619,Sunrisers Hyderabad,15.155555555555557,10.533333333333333,1.4222222222222223,0.5777777777777778,0.4,15.133333333333333,3.2222222222222223,11
1136620,Chennai Super Kings,15.377777777777778,11.488888888888889,1.2666666666666666,0.7111111111111111,0.6666666666666666,15.933333333333334,4.0,11
1136620,Sunrisers Hyderabad,13.222222222222221,9.288888888888888,1.2444444444444445,0.5555555555555556,0.5333333333333333,17.644444444444446,3.111111111111111,11
1175356,Chennai Super Kings,15.875,11.65,1.125,0.9,0.5,18.075,4.05,11
1175356,Royal Challengers Bangalore,16.05,10.625,1.65,0.6749999999999999,0.575,15.225000000000001,3.275,11
1175357,Kolkata Knight Riders,18.52,12.620000000000001,1.78,0.8800000000000001,0.6799999999999999,14.580000000000002,4.34,11
1175357,Sunrisers Hyderabad,10.825,8.325,0.975,0.375,0.6,18.875,2.8000000000000003,11
1175358,Delhi Capitals,21.37142857142857,16.057142857142857,1.8571428571428572,0.9142857142857144,0.2285714285714286,10.914285714285715,5.3428571428571425,11
1175358,Mumbai Indians,15.719999999999999,11.72,1.22,0.78,0.45999999999999996,13.7,4.279999999999999,11
1175359,Kings XI Punjab,12.975,9.825000000000001,1.15,0.575,0.4,10.6,3.6,11
1175359,Rajasthan Royals,17.880000000000003,13.080000000000002,1.7599999999999998,0.54,0.58,16.4,4.220000000000001,11
1175360,Chennai Super Kings,13.14,10.959999999999999,0.9800000000000001,0.62,0.6599999999999999,16.419999999999998,4.36,11
1175360,Delhi Capitals,21.428571428571427,15.257142857142856,1.9714285714285715,1.0,0.2857142857142857,9.885714285714286,5.085714285714286,11
1175361,Kings XI Punjab,14.225,10.125,1.2750000000000001,0.725,0.5,11.7,3.725,11
1175361,Kolkata Knight Riders,16.0,11.755555555555555,1.488888888888889,0.7777777777777778,0.6000000000000001,15.08888888888889,4.444444444444445,11
1175362,Mumbai Indians,14.02,10.8,1.22,0.62,0.5,15.0,4.08,11
1175362,Royal Challengers Bangalore,15.025,10.9,1.425,0.625,0.525,13.424999999999999,3.7,11
1175363,Rajasthan Royals,17.48888888888889,12.644444444444444,1.7555555555555555,0.5111111111111112,0.6444444444444445,18.488888888888887,4.022222222222222,11
1175363,Sunrisers Hyderabad,12.577777777777778,8.977777777777778,1.0222222222222221,0.5555555555555556,0.4444444444444444,16.91111111111111,2.7333333333333334,11
1175364,Kings XI Punjab,12.233333333333334,9.1,1.2333333333333334,0.5666666666666667,0.6,16.666666666666668,3.733333333333333,11
1175364,Mumbai Indians,15.040000000000001,11.22,1.4,0.6599999999999999,0.44000000000000006,15.419999999999998,4.2,11
1175366,Royal Challengers Bangalore,16.95,12.049999999999999,1.6,0.75,0.625,13.6,4.05,11
1175366,Sunrisers Hyderabad,10.833333333333334,7.5,0.7000000000000001,0.5666666666666667,0.5666666666666667,21.666666666666668,2.1666666666666665,11
1175367,Chennai Super Kings,12.600000000000001,10.555555555555555,1.0666666666666667,0.5555555555555556,0.6666666666666666,15.02222222222222,4.377777777777777,11
1175367,Rajasthan Royals,18.72,13.16,1.78,0.6599999999999999,0.56,17.7,4.32,11
1175368,Delhi Capitals,21.099999999999998,15.266666666666666,1.8666666666666665,1.0,0.3,11.266666666666666,5.233333333333333,11
1175368,Kings XI Punjab,15.35,11.275,1.45,0.45,0.475,13.0,3.5500000000000003,11
1175369,Rajasthan Royals,16.57777777777778,11.711111111111112,1.4444444444444444,0.6888888888888889,0.6444444444444445,16.422222222222224,3.9555555555555557,11
1175369,Royal Challengers Bangalore,14.274999999999999,11.55,1.3,0.55,0.55,16.625,4.3,11
1175370,Chennai Super Kings,12.02,9.92,1.1,0.52,0.68,16.02,4.220000000000001,11
1175370,Mumbai Indians,18.15,12.825,1.8,0.725,0.30000000000000004,11.85,4.3,11
1175371,Delhi Capitals,20.4,15.257142857142856,1.8857142857142857,0.8,0.22857142857142856,10.342857142857143,5.0,11
1175371,Sunrisers Hyderabad,10.925,7.525,0.675,0.575,0.375,16.7,2.025,11
1175372,Kolkata Knight Riders,17.78,12.04,1.48,1.02,0.42000000000000004,14.26,4.2,11
1175372,Royal Challengers Bangalore,13.675,11.725,1.325,0.375,0.475,16.25,4.3,11
1178393,Chennai Super Kings,15.555555555555555,13.244444444444445,1.4222222222222223,0.7111111111111111,0.4222222222222222,8.955555555555556,5.844444444444445,11
1178393,Kings XI Punjab,16.977777777777778,12.266666666666666,1.6444444444444446,0.6444444444444444,0.37777777777777777,12.266666666666667,4.2444444444444445,11
1178394,Mumbai Indians,18.7,12.700000000000001,1.9,0.8,0.3,11.1,4.475,11
